protocol,task,mode,metric,chance,test_subject,fold,value,best_val
within,speaker4,eeg_gaze_imu,acc,0.25,2,0.0,0.27058823529411763,0.36666666666666664
within,speaker4,eeg_gaze_imu,acc,0.25,2,1.0,0.27647058823529413,0.24285714285714285
within,speaker4,eeg_gaze_imu,acc,0.25,2,2.0,0.27058823529411763,0.26
within,speaker4,eeg_gaze_imu,acc,0.25,2,3.0,0.31875,0.37142857142857144
within,speaker4,eeg_gaze_imu,acc,0.25,2,4.0,0.28125,0.3588235294117647
within,speaker4,eeg_gaze_imu,acc,0.25,3,0.0,0.22941176470588234,0.4
within,speaker4,eeg_gaze_imu,acc,0.25,3,1.0,0.25882352941176473,0.2714285714285714
within,speaker4,eeg_gaze_imu,acc,0.25,3,2.0,0.31176470588235294,0.21
within,speaker4,eeg_gaze_imu,acc,0.25,3,3.0,0.325,0.37857142857142856
within,speaker4,eeg_gaze_imu,acc,0.25,3,4.0,0.3,0.34705882352941175
within,speaker4,eeg_gaze_imu,acc,0.25,4,0.0,0.2823529411764706,0.36666666666666664
within,speaker4,eeg_gaze_imu,acc,0.25,4,1.0,0.25882352941176473,0.2714285714285714
within,speaker4,eeg_gaze_imu,acc,0.25,4,2.0,0.2647058823529412,0.23
within,speaker4,eeg_gaze_imu,acc,0.25,4,3.0,0.3125,0.3142857142857143
within,speaker4,eeg_gaze_imu,acc,0.25,4,4.0,0.30625,0.36470588235294116
within,speaker4,eeg_gaze_imu,acc,0.25,5,0.0,0.2235294117647059,0.36666666666666664
within,speaker4,eeg_gaze_imu,acc,0.25,5,1.0,0.2647058823529412,0.2714285714285714
within,speaker4,eeg_gaze_imu,acc,0.25,5,2.0,0.27058823529411763,0.2
within,speaker4,eeg_gaze_imu,acc,0.25,5,3.0,0.3,0.35
within,speaker4,eeg_gaze_imu,acc,0.25,5,4.0,0.275,0.34705882352941175
within,speaker4,eeg_gaze_imu,acc,0.25,6,0.0,0.24705882352941178,0.36666666666666664
within,speaker4,eeg_gaze_imu,acc,0.25,6,1.0,0.2529411764705882,0.24285714285714285
within,speaker4,eeg_gaze_imu,acc,0.25,6,2.0,0.3176470588235294,0.23
within,speaker4,eeg_gaze_imu,acc,0.25,6,3.0,0.25,0.32142857142857145
within,speaker4,eeg_gaze_imu,acc,0.25,6,4.0,0.2625,0.32941176470588235
within,speaker4,eeg_gaze_imu,acc,0.25,7,0.0,0.27058823529411763,0.3333333333333333
within,speaker4,eeg_gaze_imu,acc,0.25,7,1.0,0.27058823529411763,0.2571428571428571
within,speaker4,eeg_gaze_imu,acc,0.25,7,2.0,0.3,0.24
within,speaker4,eeg_gaze_imu,acc,0.25,7,3.0,0.26875,0.32857142857142857
within,speaker4,eeg_gaze_imu,acc,0.25,7,4.0,0.28125,0.3588235294117647
within,speaker4,eeg_gaze_imu,acc,0.25,8,0.0,0.22941176470588234,0.4
within,speaker4,eeg_gaze_imu,acc,0.25,8,1.0,0.2529411764705882,0.2571428571428571
within,speaker4,eeg_gaze_imu,acc,0.25,8,2.0,0.2823529411764706,0.25
within,speaker4,eeg_gaze_imu,acc,0.25,8,3.0,0.30625,0.37142857142857144
within,speaker4,eeg_gaze_imu,acc,0.25,8,4.0,0.3,0.3588235294117647
within,speaker4,eeg_gaze_imu,acc,0.25,9,0.0,0.25882352941176473,0.36666666666666664
within,speaker4,eeg_gaze_imu,acc,0.25,9,1.0,0.3,0.2571428571428571
within,speaker4,eeg_gaze_imu,acc,0.25,9,2.0,0.3588235294117647,0.26
within,speaker4,eeg_gaze_imu,acc,0.25,9,3.0,0.31875,0.37142857142857144
within,speaker4,eeg_gaze_imu,acc,0.25,9,4.0,0.2625,0.3588235294117647
within,speaker4,eeg_gaze_imu,acc,0.25,10,0.0,0.25882352941176473,0.4
within,speaker4,eeg_gaze_imu,acc,0.25,10,1.0,0.2823529411764706,0.3
within,speaker4,eeg_gaze_imu,acc,0.25,10,2.0,0.32941176470588235,0.29
within,speaker4,eeg_gaze_imu,acc,0.25,10,3.0,0.29375,0.37857142857142856
within,speaker4,eeg_gaze_imu,acc,0.25,10,4.0,0.29375,0.3588235294117647
within,speaker4,eeg_gaze_imu,acc,0.25,11,0.0,0.27058823529411763,0.36666666666666664
within,speaker4,eeg_gaze_imu,acc,0.25,11,1.0,0.27058823529411763,0.3
within,speaker4,eeg_gaze_imu,acc,0.25,11,2.0,0.3058823529411765,0.25
within,speaker4,eeg_gaze_imu,acc,0.25,11,3.0,0.29375,0.35714285714285715
within,speaker4,eeg_gaze_imu,acc,0.25,11,4.0,0.25,0.29411764705882354
within,speaker4,eeg_gaze_imu,acc,0.25,12,0.0,0.21764705882352942,0.36666666666666664
within,speaker4,eeg_gaze_imu,acc,0.25,12,1.0,0.2823529411764706,0.24285714285714285
within,speaker4,eeg_gaze_imu,acc,0.25,12,2.0,0.2647058823529412,0.22
within,speaker4,eeg_gaze_imu,acc,0.25,12,3.0,0.325,0.38571428571428573
within,speaker4,eeg_gaze_imu,acc,0.25,12,4.0,0.3,0.3411764705882353
within,speaker4,eeg_gaze_imu,acc,0.25,13,0.0,0.2529411764705882,0.4
within,speaker4,eeg_gaze_imu,acc,0.25,13,1.0,0.27058823529411763,0.2571428571428571
within,speaker4,eeg_gaze_imu,acc,0.25,13,2.0,0.24705882352941178,0.27
within,speaker4,eeg_gaze_imu,acc,0.25,13,3.0,0.325,0.40714285714285714
within,speaker4,eeg_gaze_imu,acc,0.25,13,4.0,0.25625,0.3
within,speaker4,eeg_gaze_imu,acc,0.25,14,0.0,0.2235294117647059,0.36666666666666664
within,speaker4,eeg_gaze_imu,acc,0.25,14,1.0,0.2647058823529412,0.24285714285714285
within,speaker4,eeg_gaze_imu,acc,0.25,14,2.0,0.29411764705882354,0.23
within,speaker4,eeg_gaze_imu,acc,0.25,14,3.0,0.31875,0.37857142857142856
within,speaker4,eeg_gaze_imu,acc,0.25,14,4.0,0.28125,0.35294117647058826
within,speaker4,eeg_gaze_imu,acc,0.25,15,0.0,0.2411764705882353,0.36666666666666664
within,speaker4,eeg_gaze_imu,acc,0.25,15,1.0,0.25882352941176473,0.24285714285714285
within,speaker4,eeg_gaze_imu,acc,0.25,15,2.0,0.2875,0.24
within,speaker4,eeg_gaze_imu,acc,0.25,15,3.0,0.29375,0.36153846153846153
within,speaker4,eeg_gaze_imu,acc,0.25,15,4.0,0.275,0.34705882352941175
within,speaker4,eeg_gaze_imu,acc,0.25,16,0.0,0.25882352941176473,0.36666666666666664
within,speaker4,eeg_gaze_imu,acc,0.25,16,1.0,0.27058823529411763,0.24285714285714285
within,speaker4,eeg_gaze_imu,acc,0.25,16,2.0,0.27647058823529413,0.23
within,speaker4,eeg_gaze_imu,acc,0.25,16,3.0,0.3125,0.39285714285714285
within,speaker4,eeg_gaze_imu,acc,0.25,16,4.0,0.25625,0.3058823529411765
within,eccentricity,eeg,acc,0.5,10,0.0,0.5176470588235295,0.4666666666666667
within,eccentricity,eeg,acc,0.5,10,1.0,0.4764705882352941,0.6142857142857143
within,eccentricity,eeg,acc,0.5,10,2.0,0.4588235294117647,0.57
within,eccentricity,eeg,acc,0.5,10,3.0,0.51875,0.4642857142857143
within,eccentricity,eeg,acc,0.5,10,4.0,0.45625,0.5411764705882353
within,eccentricity,gaze,acc,0.5,10,0.0,0.5352941176470588,0.6333333333333333
within,eccentricity,gaze,acc,0.5,10,1.0,0.5117647058823529,0.5428571428571428
within,eccentricity,gaze,acc,0.5,10,2.0,0.49411764705882355,0.52
within,eccentricity,gaze,acc,0.5,10,3.0,0.4625,0.5214285714285715
within,eccentricity,gaze,acc,0.5,10,4.0,0.48125,0.5352941176470588
within,eccentricity,imu,acc,0.5,10,0.0,0.5352941176470588,0.5333333333333333
within,eccentricity,imu,acc,0.5,10,1.0,0.5235294117647059,0.6142857142857143
within,eccentricity,imu,acc,0.5,10,2.0,0.5294117647058824,0.55
within,eccentricity,imu,acc,0.5,10,3.0,0.5625,0.4928571428571429
within,eccentricity,imu,acc,0.5,10,4.0,0.4875,0.6
within,hemisphere,eeg,acc,0.5,10,0.0,0.4823529411764706,0.5333333333333333
within,hemisphere,eeg,acc,0.5,10,1.0,0.47058823529411764,0.44285714285714284
within,hemisphere,eeg,acc,0.5,10,2.0,0.5117647058823529,0.44
within,hemisphere,eeg,acc,0.5,10,3.0,0.4875,0.5642857142857143
within,hemisphere,eeg,acc,0.5,10,4.0,0.45625,0.5470588235294118
within,hemisphere,gaze,acc,0.5,10,0.0,0.48823529411764705,0.4666666666666667
within,hemisphere,gaze,acc,0.5,10,1.0,0.5294117647058824,0.5285714285714286
within,hemisphere,gaze,acc,0.5,10,2.0,0.5,0.55
within,hemisphere,gaze,acc,0.5,10,3.0,0.45,0.4785714285714286
within,hemisphere,gaze,acc,0.5,10,4.0,0.525,0.5
within,hemisphere,imu,acc,0.5,10,0.0,0.49411764705882355,0.6
within,hemisphere,imu,acc,0.5,10,1.0,0.4470588235294118,0.5142857142857142
within,hemisphere,imu,acc,0.5,10,2.0,0.5352941176470588,0.46
within,hemisphere,imu,acc,0.5,10,3.0,0.4875,0.5714285714285714
within,hemisphere,imu,acc,0.5,10,4.0,0.5125,0.5235294117647059
within,reconstruction,eeg,pearson_r,0.0,10,0.0,-0.014594950713217258,0.054368723183870316
within,reconstruction,eeg,pearson_r,0.0,10,1.0,0.005617722403258085,-0.003978537395596504
within,reconstruction,eeg,pearson_r,0.0,10,2.0,0.02409115992486477,0.005216751713305712
within,reconstruction,eeg,pearson_r,0.0,10,3.0,0.049980394542217255,0.04012637585401535
within,reconstruction,eeg,pearson_r,0.0,10,4.0,0.0013350158696994185,0.0572163425385952
within,reconstruction,eeg_gaze,pearson_r,0.0,10,0.0,-0.013693966902792454,0.04628114402294159
within,reconstruction,eeg_gaze,pearson_r,0.0,10,1.0,0.005035418551415205,-0.00198370055295527
within,reconstruction,eeg_gaze,pearson_r,0.0,10,2.0,0.012306044809520245,-0.00461949035525322
within,reconstruction,eeg_gaze,pearson_r,0.0,10,3.0,0.051624733954668045,0.03768455237150192
within,reconstruction,eeg_gaze,pearson_r,0.0,10,4.0,0.0075760348699986935,0.0568639300763607
within,reconstruction,eeg_gaze_imu,pearson_r,0.0,10,0.0,-0.017665287479758263,0.04009547084569931
within,reconstruction,eeg_gaze_imu,pearson_r,0.0,10,1.0,0.0063321590423583984,-0.01266489364206791
within,reconstruction,eeg_gaze_imu,pearson_r,0.0,10,2.0,0.014008404687047005,-0.016749463975429535
within,reconstruction,eeg_gaze_imu,pearson_r,0.0,10,3.0,0.03824853524565697,0.04747506231069565
within,reconstruction,eeg_gaze_imu,pearson_r,0.0,10,4.0,0.00822279043495655,0.056776855140924454
within,reconstruction,eeg_imu,pearson_r,0.0,10,0.0,-0.009231033734977245,0.0446334034204483
within,reconstruction,eeg_imu,pearson_r,0.0,10,1.0,0.004107546992599964,0.007575151976197958
within,reconstruction,eeg_imu,pearson_r,0.0,10,2.0,0.01766902580857277,0.0004025938978884369
within,reconstruction,eeg_imu,pearson_r,0.0,10,3.0,0.018991101533174515,0.0441708117723465
within,reconstruction,eeg_imu,pearson_r,0.0,10,4.0,0.006247722543776035,0.04690292477607727
within,reconstruction,gaze,pearson_r,0.0,10,0.0,-0.00043087039375677705,-0.00920015573501587
within,reconstruction,gaze,pearson_r,0.0,10,1.0,-0.015924159437417984,0.01330624334514141
within,reconstruction,gaze,pearson_r,0.0,10,2.0,-0.027043409645557404,-0.030395055189728737
within,reconstruction,gaze,pearson_r,0.0,10,3.0,0.0020277202129364014,-0.012125492095947266
within,reconstruction,gaze,pearson_r,0.0,10,4.0,-0.024316126480698586,0.01431657001376152
within,reconstruction,gaze_imu,pearson_r,0.0,10,0.0,-0.007756510749459267,0.016492348164319992
within,reconstruction,gaze_imu,pearson_r,0.0,10,1.0,0.014059786684811115,0.016643309965729713
within,reconstruction,gaze_imu,pearson_r,0.0,10,2.0,-0.03369322419166565,-0.0027050809003412724
within,reconstruction,gaze_imu,pearson_r,0.0,10,3.0,0.01946112886071205,-0.016485117375850677
within,reconstruction,gaze_imu,pearson_r,0.0,10,4.0,0.0006655342876911163,0.05746927112340927
within,reconstruction,imu,pearson_r,0.0,10,0.0,-0.02658439613878727,0.07187490165233612
within,reconstruction,imu,pearson_r,0.0,10,1.0,-0.023254523053765297,-0.040752507746219635
within,reconstruction,imu,pearson_r,0.0,10,2.0,0.009374294430017471,0.01963810808956623
within,reconstruction,imu,pearson_r,0.0,10,3.0,-0.045605581253767014,0.01668637804687023
within,reconstruction,imu,pearson_r,0.0,10,4.0,0.009931969456374645,-0.02101852558553219
within,speaker4,eeg,acc,0.25,10,0.0,0.17647058823529413,0.3333333333333333
within,speaker4,eeg,acc,0.25,10,1.0,0.21176470588235294,0.2571428571428571
within,speaker4,eeg,acc,0.25,10,2.0,0.25882352941176473,0.19
within,speaker4,eeg,acc,0.25,10,3.0,0.29375,0.37857142857142856
within,speaker4,eeg,acc,0.25,10,4.0,0.29375,0.3588235294117647
within,speaker4,gaze,acc,0.25,10,0.0,0.25882352941176473,0.26666666666666666
within,speaker4,gaze,acc,0.25,10,1.0,0.28823529411764703,0.2857142857142857
within,speaker4,gaze,acc,0.25,10,2.0,0.25882352941176473,0.24
within,speaker4,gaze,acc,0.25,10,3.0,0.2125,0.2714285714285714
within,speaker4,gaze,acc,0.25,10,4.0,0.2375,0.29411764705882354
within,speaker4,imu,acc,0.25,10,0.0,0.27647058823529413,0.3333333333333333
within,speaker4,imu,acc,0.25,10,1.0,0.2823529411764706,0.3
within,speaker4,imu,acc,0.25,10,2.0,0.32941176470588235,0.29
within,speaker4,imu,acc,0.25,10,3.0,0.30625,0.34285714285714286
within,speaker4,imu,acc,0.25,10,4.0,0.2625,0.3235294117647059
within,eccentricity,eeg,acc,0.5,11,0.0,0.48823529411764705,0.4666666666666667
within,eccentricity,eeg,acc,0.5,11,1.0,0.5176470588235295,0.5857142857142857
within,eccentricity,eeg,acc,0.5,11,2.0,0.4588235294117647,0.54
within,eccentricity,eeg,acc,0.5,11,3.0,0.5125,0.42142857142857143
within,eccentricity,eeg,acc,0.5,11,4.0,0.5,0.5352941176470588
within,eccentricity,gaze,acc,0.5,11,0.0,0.5,0.6
within,eccentricity,gaze,acc,0.5,11,1.0,0.5,0.5142857142857142
within,eccentricity,gaze,acc,0.5,11,2.0,0.5,0.49
within,eccentricity,gaze,acc,0.5,11,3.0,0.49375,0.5
within,eccentricity,gaze,acc,0.5,11,4.0,0.44375,0.5058823529411764
within,eccentricity,imu,acc,0.5,11,0.0,0.5117647058823529,0.5
within,eccentricity,imu,acc,0.5,11,1.0,0.5529411764705883,0.6285714285714286
within,eccentricity,imu,acc,0.5,11,2.0,0.45294117647058824,0.57
within,eccentricity,imu,acc,0.5,11,3.0,0.53125,0.5142857142857142
within,eccentricity,imu,acc,0.5,11,4.0,0.53125,0.5588235294117647
within,hemisphere,eeg,acc,0.5,11,0.0,0.4823529411764706,0.43333333333333335
within,hemisphere,eeg,acc,0.5,11,1.0,0.49411764705882355,0.45714285714285713
within,hemisphere,eeg,acc,0.5,11,2.0,0.49411764705882355,0.48
within,hemisphere,eeg,acc,0.5,11,3.0,0.5,0.5571428571428572
within,hemisphere,eeg,acc,0.5,11,4.0,0.46875,0.5411764705882353
within,hemisphere,gaze,acc,0.5,11,0.0,0.5352941176470588,0.5
within,hemisphere,gaze,acc,0.5,11,1.0,0.5176470588235295,0.5285714285714286
within,hemisphere,gaze,acc,0.5,11,2.0,0.49411764705882355,0.55
within,hemisphere,gaze,acc,0.5,11,3.0,0.48125,0.55
within,hemisphere,gaze,acc,0.5,11,4.0,0.53125,0.5117647058823529
within,hemisphere,imu,acc,0.5,11,0.0,0.5235294117647059,0.6333333333333333
within,hemisphere,imu,acc,0.5,11,1.0,0.4470588235294118,0.5285714285714286
within,hemisphere,imu,acc,0.5,11,2.0,0.5705882352941176,0.49
within,hemisphere,imu,acc,0.5,11,3.0,0.50625,0.5857142857142857
within,hemisphere,imu,acc,0.5,11,4.0,0.575,0.5470588235294118
within,reconstruction,eeg,pearson_r,0.0,11,0.0,-9.609180415282026e-05,0.03310633823275566
within,reconstruction,eeg,pearson_r,0.0,11,1.0,-0.0028363438323140144,0.048874735832214355
within,reconstruction,eeg,pearson_r,0.0,11,2.0,-0.008951899595558643,0.006510296370834112
within,reconstruction,eeg,pearson_r,0.0,11,3.0,-0.019838793203234673,-0.00851217657327652
within,reconstruction,eeg,pearson_r,0.0,11,4.0,0.024069886654615402,-0.023878425359725952
within,reconstruction,eeg_gaze,pearson_r,0.0,11,0.0,-0.007246679626405239,0.028301550075411797
within,reconstruction,eeg_gaze,pearson_r,0.0,11,1.0,-0.0022346945479512215,0.033569082617759705
within,reconstruction,eeg_gaze,pearson_r,0.0,11,2.0,-0.011380426585674286,0.0006539137684740126
within,reconstruction,eeg_gaze,pearson_r,0.0,11,3.0,-0.03638225421309471,-0.0002614991972222924
within,reconstruction,eeg_gaze,pearson_r,0.0,11,4.0,0.029785772785544395,-0.025358200073242188
within,reconstruction,eeg_gaze_imu,pearson_r,0.0,11,0.0,0.0197237990796566,0.04737621918320656
within,reconstruction,eeg_gaze_imu,pearson_r,0.0,11,1.0,0.00488106906414032,0.03922398388385773
within,reconstruction,eeg_gaze_imu,pearson_r,0.0,11,2.0,0.0006358654936775565,0.008776587434113026
within,reconstruction,eeg_gaze_imu,pearson_r,0.0,11,3.0,-0.025776246562600136,0.011554457247257233
within,reconstruction,eeg_gaze_imu,pearson_r,0.0,11,4.0,-0.0036682586651295424,-0.017976639792323112
within,reconstruction,eeg_imu,pearson_r,0.0,11,0.0,0.02510019950568676,0.06956815719604492
within,reconstruction,eeg_imu,pearson_r,0.0,11,1.0,-0.0004406087682582438,0.036052070558071136
within,reconstruction,eeg_imu,pearson_r,0.0,11,2.0,-0.006831006612628698,0.016038628295063972
within,reconstruction,eeg_imu,pearson_r,0.0,11,3.0,-0.01754791848361492,-0.008656838908791542
within,reconstruction,eeg_imu,pearson_r,0.0,11,4.0,0.02122431993484497,-0.015719886869192123
within,reconstruction,gaze,pearson_r,0.0,11,0.0,-0.007806951645761728,-0.0316384881734848
within,reconstruction,gaze,pearson_r,0.0,11,1.0,-0.01564021036028862,0.01784864068031311
within,reconstruction,gaze,pearson_r,0.0,11,2.0,0.017855698242783546,-0.0016100624343380332
within,reconstruction,gaze,pearson_r,0.0,11,3.0,-0.01969214342534542,0.05763397365808487
within,reconstruction,gaze,pearson_r,0.0,11,4.0,-0.021514130756258965,-0.0035562266130000353
within,reconstruction,gaze_imu,pearson_r,0.0,11,0.0,0.004208022728562355,0.0306242648512125
within,reconstruction,gaze_imu,pearson_r,0.0,11,1.0,-0.012490389868617058,0.018171409144997597
within,reconstruction,gaze_imu,pearson_r,0.0,11,2.0,0.01818010024726391,0.008702429942786694
within,reconstruction,gaze_imu,pearson_r,0.0,11,3.0,-0.016293255612254143,0.03907912224531174
within,reconstruction,gaze_imu,pearson_r,0.0,11,4.0,-0.0178840272128582,-0.0012499346630647779
within,reconstruction,imu,pearson_r,0.0,11,0.0,-0.007361661642789841,0.09390036016702652
within,reconstruction,imu,pearson_r,0.0,11,1.0,0.008312811143696308,0.025910798460245132
within,reconstruction,imu,pearson_r,0.0,11,2.0,-0.001483719446696341,0.026768401265144348
within,reconstruction,imu,pearson_r,0.0,11,3.0,0.008249755017459393,0.008603446185588837
within,reconstruction,imu,pearson_r,0.0,11,4.0,0.006509055383503437,0.012054024264216423
within,speaker4,eeg,acc,0.25,11,0.0,0.19411764705882353,0.3333333333333333
within,speaker4,eeg,acc,0.25,11,1.0,0.23529411764705882,0.22857142857142856
within,speaker4,eeg,acc,0.25,11,2.0,0.31176470588235294,0.21
within,speaker4,eeg,acc,0.25,11,3.0,0.29375,0.35714285714285715
within,speaker4,eeg,acc,0.25,11,4.0,0.28125,0.35294117647058826
within,speaker4,gaze,acc,0.25,11,0.0,0.2529411764705882,0.26666666666666666
within,speaker4,gaze,acc,0.25,11,1.0,0.27058823529411763,0.2857142857142857
within,speaker4,gaze,acc,0.25,11,2.0,0.25882352941176473,0.23
within,speaker4,gaze,acc,0.25,11,3.0,0.2125,0.2571428571428571
within,speaker4,gaze,acc,0.25,11,4.0,0.25625,0.28823529411764703
within,speaker4,imu,acc,0.25,11,0.0,0.29411764705882354,0.3
within,speaker4,imu,acc,0.25,11,1.0,0.2647058823529412,0.3
within,speaker4,imu,acc,0.25,11,2.0,0.3058823529411765,0.25
within,speaker4,imu,acc,0.25,11,3.0,0.30625,0.32857142857142857
within,speaker4,imu,acc,0.25,11,4.0,0.29375,0.36470588235294116
within,eccentricity,eeg,acc,0.5,12,0.0,0.43529411764705883,0.43333333333333335
within,eccentricity,eeg,acc,0.5,12,1.0,0.4823529411764706,0.42857142857142855
within,eccentricity,eeg,acc,0.5,12,2.0,0.5058823529411764,0.58
within,eccentricity,eeg,acc,0.5,12,3.0,0.5,0.4785714285714286
within,eccentricity,eeg,acc,0.5,12,4.0,0.4625,0.5352941176470588
within,eccentricity,gaze,acc,0.5,12,0.0,0.5,0.5666666666666667
within,eccentricity,gaze,acc,0.5,12,1.0,0.4823529411764706,0.5428571428571428
within,eccentricity,gaze,acc,0.5,12,2.0,0.4823529411764706,0.5
within,eccentricity,gaze,acc,0.5,12,3.0,0.50625,0.5285714285714286
within,eccentricity,gaze,acc,0.5,12,4.0,0.475,0.5352941176470588
within,eccentricity,imu,acc,0.5,12,0.0,0.5176470588235295,0.4666666666666667
within,eccentricity,imu,acc,0.5,12,1.0,0.5411764705882353,0.5428571428571428
within,eccentricity,imu,acc,0.5,12,2.0,0.5058823529411764,0.54
within,eccentricity,imu,acc,0.5,12,3.0,0.51875,0.5142857142857142
within,eccentricity,imu,acc,0.5,12,4.0,0.5,0.5764705882352941
within,hemisphere,eeg,acc,0.5,12,0.0,0.48823529411764705,0.5
within,hemisphere,eeg,acc,0.5,12,1.0,0.4764705882352941,0.45714285714285713
within,hemisphere,eeg,acc,0.5,12,2.0,0.5117647058823529,0.44
within,hemisphere,eeg,acc,0.5,12,3.0,0.45,0.5142857142857142
within,hemisphere,eeg,acc,0.5,12,4.0,0.45,0.5411764705882353
within,hemisphere,gaze,acc,0.5,12,0.0,0.5058823529411764,0.5333333333333333
within,hemisphere,gaze,acc,0.5,12,1.0,0.5352941176470588,0.5142857142857142
within,hemisphere,gaze,acc,0.5,12,2.0,0.49411764705882355,0.53
within,hemisphere,gaze,acc,0.5,12,3.0,0.4375,0.5
within,hemisphere,gaze,acc,0.5,12,4.0,0.5125,0.5
within,hemisphere,imu,acc,0.5,12,0.0,0.5117647058823529,0.6666666666666666
within,hemisphere,imu,acc,0.5,12,1.0,0.4411764705882353,0.5571428571428572
within,hemisphere,imu,acc,0.5,12,2.0,0.5352941176470588,0.52
within,hemisphere,imu,acc,0.5,12,3.0,0.4875,0.5642857142857143
within,hemisphere,imu,acc,0.5,12,4.0,0.5,0.5294117647058824
within,reconstruction,eeg,pearson_r,0.0,12,0.0,-0.005154422949999571,0.043097060173749924
within,reconstruction,eeg,pearson_r,0.0,12,1.0,-0.0016686271410435438,0.0324770025908947
within,reconstruction,eeg,pearson_r,0.0,12,2.0,-0.0034931504633277655,-0.019638139754533768
within,reconstruction,eeg,pearson_r,0.0,12,3.0,-0.012401392683386803,0.018474536016583443
within,reconstruction,eeg,pearson_r,0.0,12,4.0,-0.0031936229206621647,-0.008027639240026474
within,reconstruction,eeg_gaze,pearson_r,0.0,12,0.0,-0.0028036790899932384,0.040816809982061386
within,reconstruction,eeg_gaze,pearson_r,0.0,12,1.0,-0.004992215894162655,0.036890909075737
within,reconstruction,eeg_gaze,pearson_r,0.0,12,2.0,-0.010729063302278519,-0.006197955459356308
within,reconstruction,eeg_gaze,pearson_r,0.0,12,3.0,-0.00910602044314146,0.016518279910087585
within,reconstruction,eeg_gaze,pearson_r,0.0,12,4.0,-0.0026531473267823458,-0.0060428353026509285
within,reconstruction,eeg_gaze_imu,pearson_r,0.0,12,0.0,0.004482347518205643,0.03765549138188362
within,reconstruction,eeg_gaze_imu,pearson_r,0.0,12,1.0,-0.007984019815921783,0.031117653474211693
within,reconstruction,eeg_gaze_imu,pearson_r,0.0,12,2.0,0.003358959686011076,-0.03817397728562355
within,reconstruction,eeg_gaze_imu,pearson_r,0.0,12,3.0,-0.004785915371030569,0.01858089491724968
within,reconstruction,eeg_gaze_imu,pearson_r,0.0,12,4.0,-0.00034954771399497986,-0.007957596331834793
within,reconstruction,eeg_imu,pearson_r,0.0,12,0.0,-0.002757222158834338,0.05289648845791817
within,reconstruction,eeg_imu,pearson_r,0.0,12,1.0,-0.009763799607753754,0.04291342943906784
within,reconstruction,eeg_imu,pearson_r,0.0,12,2.0,0.0031088367104530334,-0.02602563612163067
within,reconstruction,eeg_imu,pearson_r,0.0,12,3.0,-0.00018199272744823247,0.018916692584753036
within,reconstruction,eeg_imu,pearson_r,0.0,12,4.0,-0.005536852404475212,-0.006095261313021183
within,reconstruction,gaze,pearson_r,0.0,12,0.0,-0.0001624913711566478,-0.028703251853585243
within,reconstruction,gaze,pearson_r,0.0,12,1.0,0.0,0.0
within,reconstruction,gaze,pearson_r,0.0,12,2.0,0.0,0.0
within,reconstruction,gaze,pearson_r,0.0,12,3.0,0.0,0.0
within,reconstruction,gaze,pearson_r,0.0,12,4.0,0.0,0.0
within,reconstruction,gaze_imu,pearson_r,0.0,12,0.0,0.01755603216588497,-0.03295977786183357
within,reconstruction,gaze_imu,pearson_r,0.0,12,1.0,-0.00828811526298523,0.02663569338619709
within,reconstruction,gaze_imu,pearson_r,0.0,12,2.0,-0.01731111668050289,-0.006335262209177017
within,reconstruction,gaze_imu,pearson_r,0.0,12,3.0,-0.003398047760128975,-0.008965699933469296
within,reconstruction,gaze_imu,pearson_r,0.0,12,4.0,0.008691033348441124,0.02205241657793522
within,reconstruction,imu,pearson_r,0.0,12,0.0,0.02075544372200966,0.06695006787776947
within,reconstruction,imu,pearson_r,0.0,12,1.0,-0.01814037188887596,0.036141373217105865
within,reconstruction,imu,pearson_r,0.0,12,2.0,0.036572858691215515,-0.008726811036467552
within,reconstruction,imu,pearson_r,0.0,12,3.0,0.01659417152404785,0.037128206342458725
within,reconstruction,imu,pearson_r,0.0,12,4.0,-0.02971743419766426,0.025569172576069832
within,speaker4,eeg,acc,0.25,12,0.0,0.19411764705882353,0.43333333333333335
within,speaker4,eeg,acc,0.25,12,1.0,0.21764705882352942,0.2571428571428571
within,speaker4,eeg,acc,0.25,12,2.0,0.29411764705882354,0.19
within,speaker4,eeg,acc,0.25,12,3.0,0.325,0.38571428571428573
within,speaker4,eeg,acc,0.25,12,4.0,0.2625,0.35294117647058826
within,speaker4,gaze,acc,0.25,12,0.0,0.24705882352941178,0.26666666666666666
within,speaker4,gaze,acc,0.25,12,1.0,0.27058823529411763,0.2571428571428571
within,speaker4,gaze,acc,0.25,12,2.0,0.2411764705882353,0.25
within,speaker4,gaze,acc,0.25,12,3.0,0.26875,0.36428571428571427
within,speaker4,gaze,acc,0.25,12,4.0,0.2375,0.3176470588235294
within,speaker4,imu,acc,0.25,12,0.0,0.28823529411764703,0.36666666666666664
within,speaker4,imu,acc,0.25,12,1.0,0.2647058823529412,0.2857142857142857
within,speaker4,imu,acc,0.25,12,2.0,0.2529411764705882,0.23
within,speaker4,imu,acc,0.25,12,3.0,0.2875,0.3142857142857143
within,speaker4,imu,acc,0.25,12,4.0,0.28125,0.3352941176470588
within,eccentricity,eeg,acc,0.5,13,0.0,0.5117647058823529,0.5333333333333333
within,eccentricity,eeg,acc,0.5,13,1.0,0.5235294117647059,0.6
within,eccentricity,eeg,acc,0.5,13,2.0,0.49411764705882355,0.57
